MSFS-Net Evaluation on LOL-Blur Dataset
==================================================
Total images : 1800
Average PSNR : 8.560 dB
Average SSIM : 0.2379

Per-image results:
  Image 0528: PSNR=7.754  SSIM=0.2779
  Image 0529: PSNR=7.687  SSIM=0.2761
  Image 0530: PSNR=7.661  SSIM=0.2835
  Image 0531: PSNR=7.501  SSIM=0.2509
  Image 0532: PSNR=7.588  SSIM=0.2608
  Image 0533: PSNR=7.564  SSIM=0.2530
  Image 0534: PSNR=7.561  SSIM=0.2551
  Image 0535: PSNR=7.653  SSIM=0.2661
  Image 0536: PSNR=7.545  SSIM=0.2553
  Image 0537: PSNR=7.371  SSIM=0.2293
  Image 0538: PSNR=7.383  SSIM=0.2321
  Image 0539: PSNR=7.398  SSIM=0.2315
  Image 0540: PSNR=7.633  SSIM=0.2578
  Image 0541: PSNR=5.461  SSIM=0.0381
  Image 0542: PSNR=5.516  SSIM=0.0392
  Image 0543: PSNR=5.552  SSIM=0.0364
  Image 0544: PSNR=5.569  SSIM=0.0350
  Image 0545: PSNR=5.570  SSIM=0.0379
  Image 0546: PSNR=5.540  SSIM=0.0415
  Image 0547: PSNR=5.531  SSIM=0.0472
  Image 0548: PSNR=5.483  SSIM=0.0423
  Image 0549: PSNR=5.457  SSIM=0.0410
  Image 0550: PSNR=5.453  SSIM=0.0461
  Image 0551: PSNR=5.440  SSIM=0.0467
  Image 0552: PSNR=5.445  SSIM=0.0399
  Image 0553: PSNR=5.430  SSIM=0.0399
  Image 0554: PSNR=5.410  SSIM=0.0383
  Image 0555: PSNR=5.450  SSIM=0.0442
  Image 0556: PSNR=5.392  SSIM=0.0401
  Image 0557: PSNR=5.644  SSIM=0.0592
  Image 0558: PSNR=5.679  SSIM=0.0591
  Image 0559: PSNR=5.697  SSIM=0.0608
  Image 0560: PSNR=5.635  SSIM=0.0489
  Image 0561: PSNR=5.582  SSIM=0.0431
  Image 0562: PSNR=5.623  SSIM=0.0525
  Image 0563: PSNR=5.478  SSIM=0.0326
  Image 0564: PSNR=5.435  SSIM=0.0292
  Image 0565: PSNR=5.451  SSIM=0.0300
  Image 0566: PSNR=5.483  SSIM=0.0334
  Image 0567: PSNR=5.478  SSIM=0.0348
  Image 0568: PSNR=5.481  SSIM=0.0353
  Image 0569: PSNR=5.463  SSIM=0.0352
  Image 0570: PSNR=5.457  SSIM=0.0345
  Image 0571: PSNR=7.107  SSIM=0.1877
  Image 0572: PSNR=7.062  SSIM=0.1757
  Image 0573: PSNR=7.011  SSIM=0.1675
  Image 0574: PSNR=6.942  SSIM=0.1499
  Image 0575: PSNR=6.975  SSIM=0.1564
  Image 0576: PSNR=7.124  SSIM=0.1899
  Image 0577: PSNR=7.090  SSIM=0.1912
  Image 0578: PSNR=7.015  SSIM=0.1626
  Image 0579: PSNR=6.930  SSIM=0.1487
  Image 0580: PSNR=6.898  SSIM=0.1486
  Image 0581: PSNR=6.892  SSIM=0.1590
  Image 0582: PSNR=6.992  SSIM=0.1574
  Image 0583: PSNR=7.046  SSIM=0.1622
  Image 0584: PSNR=7.011  SSIM=0.1604
  Image 0585: PSNR=6.859  SSIM=0.1502
  Image 0586: PSNR=6.785  SSIM=0.1479
  Image 0587: PSNR=6.717  SSIM=0.1513
  Image 0588: PSNR=6.739  SSIM=0.1508
  Image 0589: PSNR=6.873  SSIM=0.1699
  Image 0590: PSNR=6.942  SSIM=0.1715
  Image 0591: PSNR=6.925  SSIM=0.1698
  Image 0592: PSNR=6.896  SSIM=0.1675
  Image 0593: PSNR=6.987  SSIM=0.1811
  Image 0594: PSNR=6.961  SSIM=0.1779
  Image 0595: PSNR=6.843  SSIM=0.1655
  Image 0596: PSNR=6.812  SSIM=0.1628
  Image 0597: PSNR=6.708  SSIM=0.1483
  Image 0598: PSNR=6.729  SSIM=0.1598
  Image 0599: PSNR=6.709  SSIM=0.1586
  Image 0600: PSNR=6.693  SSIM=0.1514
  Image 0601: PSNR=5.564  SSIM=0.0618
  Image 0602: PSNR=5.621  SSIM=0.0577
  Image 0603: PSNR=5.619  SSIM=0.0583
  Image 0604: PSNR=5.561  SSIM=0.0552
  Image 0605: PSNR=5.536  SSIM=0.0576
  Image 0606: PSNR=5.535  SSIM=0.0602
  Image 0607: PSNR=5.522  SSIM=0.0583
  Image 0608: PSNR=5.523  SSIM=0.0582
  Image 0609: PSNR=5.510  SSIM=0.0613
  Image 0610: PSNR=5.558  SSIM=0.0801
  Image 0611: PSNR=5.489  SSIM=0.0792
  Image 0612: PSNR=5.525  SSIM=0.0842
  Image 0613: PSNR=5.389  SSIM=0.0643
  Image 0614: PSNR=5.298  SSIM=0.0572
  Image 0615: PSNR=5.301  SSIM=0.0637
  Image 0616: PSNR=5.263  SSIM=0.0683
  Image 0617: PSNR=5.210  SSIM=0.0676
  Image 0618: PSNR=5.217  SSIM=0.0672
  Image 0619: PSNR=5.179  SSIM=0.0624
  Image 0620: PSNR=5.142  SSIM=0.0629
  Image 0621: PSNR=5.078  SSIM=0.0641
  Image 0622: PSNR=5.032  SSIM=0.0648
  Image 0623: PSNR=5.011  SSIM=0.0675
  Image 0624: PSNR=5.030  SSIM=0.0715
  Image 0625: PSNR=5.054  SSIM=0.0768
  Image 0626: PSNR=5.047  SSIM=0.0732
  Image 0627: PSNR=5.053  SSIM=0.0726
  Image 0628: PSNR=5.080  SSIM=0.0764
  Image 0629: PSNR=5.065  SSIM=0.0747
  Image 0630: PSNR=5.071  SSIM=0.0686
  Image 0631: PSNR=7.316  SSIM=0.3045
  Image 0632: PSNR=7.318  SSIM=0.3028
  Image 0633: PSNR=7.337  SSIM=0.3023
  Image 0634: PSNR=7.400  SSIM=0.3049
  Image 0635: PSNR=7.414  SSIM=0.2970
  Image 0636: PSNR=7.593  SSIM=0.3024
  Image 0637: PSNR=7.685  SSIM=0.2993
  Image 0638: PSNR=7.879  SSIM=0.3165
  Image 0639: PSNR=7.952  SSIM=0.3291
  Image 0640: PSNR=8.021  SSIM=0.3289
  Image 0641: PSNR=7.926  SSIM=0.3129
  Image 0642: PSNR=7.971  SSIM=0.3105
  Image 0643: PSNR=8.011  SSIM=0.3098
  Image 0644: PSNR=8.019  SSIM=0.3093
  Image 0645: PSNR=8.040  SSIM=0.3262
  Image 0646: PSNR=8.107  SSIM=0.3057
  Image 0647: PSNR=8.030  SSIM=0.2738
  Image 0648: PSNR=8.139  SSIM=0.2739
  Image 0649: PSNR=8.206  SSIM=0.2734
  Image 0650: PSNR=8.210  SSIM=0.2919
  Image 0651: PSNR=8.282  SSIM=0.2967
  Image 0652: PSNR=8.353  SSIM=0.3088
  Image 0653: PSNR=8.193  SSIM=0.2922
  Image 0654: PSNR=8.305  SSIM=0.3333
  Image 0655: PSNR=8.195  SSIM=0.2946
  Image 0656: PSNR=8.216  SSIM=0.2853
  Image 0657: PSNR=8.260  SSIM=0.2920
  Image 0658: PSNR=8.276  SSIM=0.3058
  Image 0659: PSNR=8.274  SSIM=0.2997
  Image 0660: PSNR=8.245  SSIM=0.2867
  Image 0661: PSNR=4.660  SSIM=0.0741
  Image 0662: PSNR=4.260  SSIM=0.0765
  Image 0663: PSNR=4.971  SSIM=0.0841
  Image 0664: PSNR=4.369  SSIM=0.0867
  Image 0665: PSNR=4.978  SSIM=0.1037
  Image 0666: PSNR=5.017  SSIM=0.1027
  Image 0667: PSNR=4.515  SSIM=0.0744
  Image 0668: PSNR=5.173  SSIM=0.0891
  Image 0669: PSNR=4.404  SSIM=0.0828
  Image 0670: PSNR=4.770  SSIM=0.0882
  Image 0671: PSNR=4.752  SSIM=0.0921
  Image 0672: PSNR=4.256  SSIM=0.0782
  Image 0673: PSNR=4.970  SSIM=0.0801
  Image 0674: PSNR=4.369  SSIM=0.0757
  Image 0675: PSNR=4.893  SSIM=0.0815
  Image 0676: PSNR=4.830  SSIM=0.0800
  Image 0677: PSNR=4.518  SSIM=0.0757
  Image 0678: PSNR=5.148  SSIM=0.0801
  Image 0679: PSNR=4.309  SSIM=0.0677
  Image 0680: PSNR=4.897  SSIM=0.0791
  Image 0681: PSNR=4.811  SSIM=0.0863
  Image 0682: PSNR=4.540  SSIM=0.0798
  Image 0683: PSNR=5.262  SSIM=0.0873
  Image 0684: PSNR=4.463  SSIM=0.0822
  Image 0685: PSNR=4.962  SSIM=0.0838
  Image 0686: PSNR=4.730  SSIM=0.0775
  Image 0687: PSNR=4.395  SSIM=0.0833
  Image 0688: PSNR=4.966  SSIM=0.0814
  Image 0689: PSNR=4.237  SSIM=0.0804
  Image 0690: PSNR=4.758  SSIM=0.0922
  Image 0691: PSNR=8.078  SSIM=0.5206
  Image 0692: PSNR=7.539  SSIM=0.4875
  Image 0693: PSNR=8.446  SSIM=0.5205
  Image 0694: PSNR=7.694  SSIM=0.5183
  Image 0695: PSNR=8.508  SSIM=0.5559
  Image 0696: PSNR=8.235  SSIM=0.5354
  Image 0697: PSNR=7.705  SSIM=0.5088
  Image 0698: PSNR=8.547  SSIM=0.5315
  Image 0699: PSNR=7.557  SSIM=0.5072
  Image 0700: PSNR=8.164  SSIM=0.5225
  Image 0701: PSNR=7.946  SSIM=0.5224
  Image 0702: PSNR=7.488  SSIM=0.5026
  Image 0703: PSNR=8.332  SSIM=0.5199
  Image 0704: PSNR=7.293  SSIM=0.4847
  Image 0705: PSNR=8.086  SSIM=0.5305
  Image 0706: PSNR=7.895  SSIM=0.5195
  Image 0707: PSNR=7.648  SSIM=0.4891
  Image 0708: PSNR=8.767  SSIM=0.5382
  Image 0709: PSNR=7.752  SSIM=0.5162
  Image 0710: PSNR=8.240  SSIM=0.5068
  Image 0711: PSNR=8.003  SSIM=0.5043
  Image 0712: PSNR=7.759  SSIM=0.4901
  Image 0713: PSNR=8.723  SSIM=0.5269
  Image 0714: PSNR=7.514  SSIM=0.4962
  Image 0715: PSNR=8.352  SSIM=0.5168
  Image 0716: PSNR=8.089  SSIM=0.5045
  Image 0717: PSNR=7.806  SSIM=0.4907
  Image 0718: PSNR=8.615  SSIM=0.5190
  Image 0719: PSNR=7.779  SSIM=0.4858
  Image 0720: PSNR=8.396  SSIM=0.5062
  Image 0721: PSNR=7.038  SSIM=0.0543
  Image 0722: PSNR=6.957  SSIM=0.0537
  Image 0723: PSNR=6.874  SSIM=0.0549
  Image 0724: PSNR=6.789  SSIM=0.0564
  Image 0725: PSNR=6.681  SSIM=0.0582
  Image 0726: PSNR=6.606  SSIM=0.0603
  Image 0727: PSNR=6.549  SSIM=0.0607
  Image 0728: PSNR=6.506  SSIM=0.0622
  Image 0729: PSNR=6.438  SSIM=0.0615
  Image 0730: PSNR=6.482  SSIM=0.0587
  Image 0731: PSNR=6.538  SSIM=0.0557
  Image 0732: PSNR=6.678  SSIM=0.0573
  Image 0733: PSNR=6.782  SSIM=0.0562
  Image 0734: PSNR=6.954  SSIM=0.0604
  Image 0735: PSNR=7.008  SSIM=0.0561
  Image 0736: PSNR=6.992  SSIM=0.0508
  Image 0737: PSNR=6.915  SSIM=0.0516
  Image 0738: PSNR=6.834  SSIM=0.0552
  Image 0739: PSNR=6.832  SSIM=0.0592
  Image 0740: PSNR=6.862  SSIM=0.0567
  Image 0741: PSNR=6.840  SSIM=0.0533
  Image 0742: PSNR=6.802  SSIM=0.0559
  Image 0743: PSNR=6.745  SSIM=0.0596
  Image 0744: PSNR=6.672  SSIM=0.0613
  Image 0745: PSNR=6.577  SSIM=0.0608
  Image 0746: PSNR=6.441  SSIM=0.0581
  Image 0747: PSNR=6.371  SSIM=0.0557
  Image 0748: PSNR=6.412  SSIM=0.0598
  Image 0749: PSNR=6.411  SSIM=0.0637
  Image 0750: PSNR=6.419  SSIM=0.0589
  Image 0751: PSNR=8.531  SSIM=0.2558
  Image 0752: PSNR=8.521  SSIM=0.2596
  Image 0753: PSNR=8.508  SSIM=0.2639
  Image 0754: PSNR=8.552  SSIM=0.2751
  Image 0755: PSNR=8.518  SSIM=0.2781
  Image 0756: PSNR=8.645  SSIM=0.3042
  Image 0757: PSNR=8.687  SSIM=0.3167
  Image 0758: PSNR=8.667  SSIM=0.3139
  Image 0759: PSNR=8.490  SSIM=0.2853
  Image 0760: PSNR=8.412  SSIM=0.2690
  Image 0761: PSNR=8.348  SSIM=0.2690
  Image 0762: PSNR=8.308  SSIM=0.2623
  Image 0763: PSNR=8.344  SSIM=0.2688
  Image 0764: PSNR=8.379  SSIM=0.2801
  Image 0765: PSNR=8.329  SSIM=0.2845
  Image 0766: PSNR=8.266  SSIM=0.2888
  Image 0767: PSNR=8.166  SSIM=0.2774
  Image 0768: PSNR=8.183  SSIM=0.2891
  Image 0769: PSNR=8.030  SSIM=0.2827
  Image 0770: PSNR=8.072  SSIM=0.2806
  Image 0771: PSNR=8.083  SSIM=0.2751
  Image 0772: PSNR=8.250  SSIM=0.2720
  Image 0773: PSNR=8.411  SSIM=0.2887
  Image 0774: PSNR=8.445  SSIM=0.3028
  Image 0775: PSNR=8.441  SSIM=0.2960
  Image 0776: PSNR=8.529  SSIM=0.3190
  Image 0777: PSNR=8.370  SSIM=0.3040
  Image 0778: PSNR=8.382  SSIM=0.2889
  Image 0779: PSNR=8.382  SSIM=0.2855
  Image 0780: PSNR=8.353  SSIM=0.2802
  Image 0781: PSNR=5.371  SSIM=0.0542
  Image 0782: PSNR=5.395  SSIM=0.0571
  Image 0783: PSNR=5.398  SSIM=0.0577
  Image 0784: PSNR=5.453  SSIM=0.0612
  Image 0785: PSNR=5.479  SSIM=0.0607
  Image 0786: PSNR=5.483  SSIM=0.0582
  Image 0787: PSNR=5.487  SSIM=0.0576
  Image 0788: PSNR=5.497  SSIM=0.0563
  Image 0789: PSNR=5.483  SSIM=0.0588
  Image 0790: PSNR=5.487  SSIM=0.0598
  Image 0791: PSNR=5.473  SSIM=0.0605
  Image 0792: PSNR=5.538  SSIM=0.0655
  Image 0793: PSNR=5.540  SSIM=0.0643
  Image 0794: PSNR=5.494  SSIM=0.0579
  Image 0795: PSNR=5.503  SSIM=0.0592
  Image 0796: PSNR=5.504  SSIM=0.0612
  Image 0797: PSNR=5.513  SSIM=0.0642
  Image 0798: PSNR=5.533  SSIM=0.0611
  Image 0799: PSNR=5.500  SSIM=0.0579
  Image 0800: PSNR=5.455  SSIM=0.0578
  Image 0801: PSNR=5.467  SSIM=0.0576
  Image 0802: PSNR=5.454  SSIM=0.0576
  Image 0803: PSNR=5.463  SSIM=0.0591
  Image 0804: PSNR=5.456  SSIM=0.0585
  Image 0805: PSNR=5.437  SSIM=0.0585
  Image 0806: PSNR=5.442  SSIM=0.0589
  Image 0807: PSNR=5.469  SSIM=0.0592
  Image 0808: PSNR=5.452  SSIM=0.0582
  Image 0809: PSNR=5.443  SSIM=0.0590
  Image 0810: PSNR=5.450  SSIM=0.0612
  Image 0811: PSNR=6.570  SSIM=0.1882
  Image 0812: PSNR=6.435  SSIM=0.1743
  Image 0813: PSNR=6.445  SSIM=0.1848
  Image 0814: PSNR=6.241  SSIM=0.1642
  Image 0815: PSNR=6.360  SSIM=0.1838
  Image 0816: PSNR=6.402  SSIM=0.1861
  Image 0817: PSNR=6.236  SSIM=0.1646
  Image 0818: PSNR=6.333  SSIM=0.1786
  Image 0819: PSNR=6.391  SSIM=0.1847
  Image 0820: PSNR=6.412  SSIM=0.1876
  Image 0821: PSNR=6.463  SSIM=0.1863
  Image 0822: PSNR=6.562  SSIM=0.2033
  Image 0823: PSNR=6.502  SSIM=0.1985
  Image 0824: PSNR=6.544  SSIM=0.1864
  Image 0825: PSNR=6.413  SSIM=0.1725
  Image 0826: PSNR=6.459  SSIM=0.1779
  Image 0827: PSNR=6.572  SSIM=0.2017
  Image 0828: PSNR=6.476  SSIM=0.1878
  Image 0829: PSNR=6.403  SSIM=0.1692
  Image 0830: PSNR=6.382  SSIM=0.1587
  Image 0831: PSNR=6.431  SSIM=0.1613
  Image 0832: PSNR=6.589  SSIM=0.1735
  Image 0833: PSNR=6.545  SSIM=0.1901
  Image 0834: PSNR=6.567  SSIM=0.2024
  Image 0835: PSNR=6.611  SSIM=0.2139
  Image 0836: PSNR=6.468  SSIM=0.1856
  Image 0837: PSNR=6.468  SSIM=0.1762
  Image 0838: PSNR=6.589  SSIM=0.1804
  Image 0839: PSNR=6.541  SSIM=0.1658
  Image 0840: PSNR=6.658  SSIM=0.1840
  Image 0841: PSNR=5.311  SSIM=0.0381
  Image 0842: PSNR=5.128  SSIM=0.0396
  Image 0843: PSNR=4.925  SSIM=0.0437
  Image 0844: PSNR=4.788  SSIM=0.0491
  Image 0845: PSNR=4.663  SSIM=0.0428
  Image 0846: PSNR=4.744  SSIM=0.0458
  Image 0847: PSNR=4.871  SSIM=0.0413
  Image 0848: PSNR=5.073  SSIM=0.0367
  Image 0849: PSNR=5.186  SSIM=0.0362
  Image 0850: PSNR=5.265  SSIM=0.0354
  Image 0851: PSNR=5.287  SSIM=0.0339
  Image 0852: PSNR=5.309  SSIM=0.0347
  Image 0853: PSNR=5.305  SSIM=0.0336
  Image 0854: PSNR=5.289  SSIM=0.0328
  Image 0855: PSNR=5.230  SSIM=0.0344
  Image 0856: PSNR=5.134  SSIM=0.0362
  Image 0857: PSNR=5.059  SSIM=0.0409
  Image 0858: PSNR=4.950  SSIM=0.0332
  Image 0859: PSNR=4.977  SSIM=0.0375
  Image 0860: PSNR=4.973  SSIM=0.0372
  Image 0861: PSNR=4.960  SSIM=0.0379
  Image 0862: PSNR=4.908  SSIM=0.0378
  Image 0863: PSNR=4.881  SSIM=0.0390
  Image 0864: PSNR=4.828  SSIM=0.0389
  Image 0865: PSNR=4.723  SSIM=0.0412
  Image 0866: PSNR=4.636  SSIM=0.0455
  Image 0867: PSNR=4.558  SSIM=0.0426
  Image 0868: PSNR=4.662  SSIM=0.0558
  Image 0869: PSNR=4.706  SSIM=0.0486
  Image 0870: PSNR=4.816  SSIM=0.0478
  Image 0871: PSNR=6.548  SSIM=0.3381
  Image 0872: PSNR=6.585  SSIM=0.3215
  Image 0873: PSNR=6.369  SSIM=0.2879
  Image 0874: PSNR=6.371  SSIM=0.2825
  Image 0875: PSNR=6.699  SSIM=0.3149
  Image 0876: PSNR=6.993  SSIM=0.3357
  Image 0877: PSNR=6.837  SSIM=0.3218
  Image 0878: PSNR=6.704  SSIM=0.3173
  Image 0879: PSNR=6.672  SSIM=0.3334
  Image 0880: PSNR=6.723  SSIM=0.3371
  Image 0881: PSNR=6.989  SSIM=0.3807
  Image 0882: PSNR=6.618  SSIM=0.3262
  Image 0883: PSNR=6.504  SSIM=0.3108
  Image 0884: PSNR=6.604  SSIM=0.3264
  Image 0885: PSNR=6.585  SSIM=0.3280
  Image 0886: PSNR=6.426  SSIM=0.3168
  Image 0887: PSNR=6.663  SSIM=0.3412
  Image 0888: PSNR=6.773  SSIM=0.3649
  Image 0889: PSNR=6.665  SSIM=0.3329
  Image 0890: PSNR=6.503  SSIM=0.3175
  Image 0891: PSNR=6.262  SSIM=0.3011
  Image 0892: PSNR=6.344  SSIM=0.3075
  Image 0893: PSNR=6.423  SSIM=0.3270
  Image 0894: PSNR=6.432  SSIM=0.3567
  Image 0895: PSNR=6.252  SSIM=0.3534
  Image 0896: PSNR=6.132  SSIM=0.3502
  Image 0897: PSNR=6.342  SSIM=0.4007
  Image 0898: PSNR=6.066  SSIM=0.3511
  Image 0899: PSNR=6.099  SSIM=0.3480
  Image 0900: PSNR=6.117  SSIM=0.3516
  Image 0901: PSNR=5.719  SSIM=0.0508
  Image 0902: PSNR=5.691  SSIM=0.0471
  Image 0903: PSNR=5.700  SSIM=0.0491
  Image 0904: PSNR=5.686  SSIM=0.0545
  Image 0905: PSNR=5.675  SSIM=0.0529
  Image 0906: PSNR=5.719  SSIM=0.0528
  Image 0907: PSNR=5.683  SSIM=0.0531
  Image 0908: PSNR=5.662  SSIM=0.0550
  Image 0909: PSNR=5.584  SSIM=0.0467
  Image 0910: PSNR=5.575  SSIM=0.0428
  Image 0911: PSNR=5.604  SSIM=0.0450
  Image 0912: PSNR=5.701  SSIM=0.0581
  Image 0913: PSNR=5.558  SSIM=0.0477
  Image 0914: PSNR=5.697  SSIM=0.0589
  Image 0915: PSNR=5.709  SSIM=0.0538
  Image 0916: PSNR=5.656  SSIM=0.0457
  Image 0917: PSNR=5.681  SSIM=0.0530
  Image 0918: PSNR=5.626  SSIM=0.0586
  Image 0919: PSNR=5.520  SSIM=0.0515
  Image 0920: PSNR=5.627  SSIM=0.0547
  Image 0921: PSNR=5.707  SSIM=0.0535
  Image 0922: PSNR=5.805  SSIM=0.0561
  Image 0923: PSNR=5.762  SSIM=0.0503
  Image 0924: PSNR=5.710  SSIM=0.0560
  Image 0925: PSNR=5.615  SSIM=0.0565
  Image 0926: PSNR=5.499  SSIM=0.0539
  Image 0927: PSNR=5.541  SSIM=0.0589
  Image 0928: PSNR=5.654  SSIM=0.0599
  Image 0929: PSNR=5.749  SSIM=0.0565
  Image 0930: PSNR=5.712  SSIM=0.0539
  Image 0931: PSNR=8.243  SSIM=0.3457
  Image 0932: PSNR=8.272  SSIM=0.3657
  Image 0933: PSNR=8.317  SSIM=0.3504
  Image 0934: PSNR=8.097  SSIM=0.3261
  Image 0935: PSNR=8.014  SSIM=0.3207
  Image 0936: PSNR=7.989  SSIM=0.3240
  Image 0937: PSNR=7.963  SSIM=0.3244
  Image 0938: PSNR=7.997  SSIM=0.3304
  Image 0939: PSNR=8.149  SSIM=0.3578
  Image 0940: PSNR=7.924  SSIM=0.3277
  Image 0941: PSNR=7.889  SSIM=0.3308
  Image 0942: PSNR=7.809  SSIM=0.3236
  Image 0943: PSNR=7.836  SSIM=0.3594
  Image 0944: PSNR=7.467  SSIM=0.3652
  Image 0945: PSNR=7.461  SSIM=0.3647
  Image 0946: PSNR=7.654  SSIM=0.3562
  Image 0947: PSNR=7.970  SSIM=0.3419
  Image 0948: PSNR=8.123  SSIM=0.3530
  Image 0949: PSNR=8.160  SSIM=0.3727
  Image 0950: PSNR=7.899  SSIM=0.3509
  Image 0951: PSNR=7.958  SSIM=0.3630
  Image 0952: PSNR=7.827  SSIM=0.3451
  Image 0953: PSNR=7.705  SSIM=0.3489
  Image 0954: PSNR=7.888  SSIM=0.3832
  Image 0955: PSNR=7.621  SSIM=0.3401
  Image 0956: PSNR=7.476  SSIM=0.3271
  Image 0957: PSNR=7.465  SSIM=0.3494
  Image 0958: PSNR=7.658  SSIM=0.3907
  Image 0959: PSNR=7.608  SSIM=0.3852
  Image 0960: PSNR=7.401  SSIM=0.3321
  Image 0961: PSNR=5.878  SSIM=0.1404
  Image 0962: PSNR=5.799  SSIM=0.1269
  Image 0963: PSNR=5.838  SSIM=0.1322
  Image 0964: PSNR=5.974  SSIM=0.1484
  Image 0965: PSNR=5.890  SSIM=0.1363
  Image 0966: PSNR=5.898  SSIM=0.1388
  Image 0967: PSNR=5.795  SSIM=0.1243
  Image 0968: PSNR=5.766  SSIM=0.1222
  Image 0969: PSNR=5.736  SSIM=0.1212
  Image 0970: PSNR=5.896  SSIM=0.1380
  Image 0971: PSNR=6.027  SSIM=0.1437
  Image 0972: PSNR=5.948  SSIM=0.1266
  Image 0973: PSNR=6.010  SSIM=0.1361
  Image 0974: PSNR=5.871  SSIM=0.1168
  Image 0975: PSNR=5.919  SSIM=0.1232
  Image 0976: PSNR=5.927  SSIM=0.1247
  Image 0977: PSNR=5.939  SSIM=0.1268
  Image 0978: PSNR=5.846  SSIM=0.1245
  Image 0979: PSNR=5.830  SSIM=0.1272
  Image 0980: PSNR=5.805  SSIM=0.1183
  Image 0981: PSNR=5.868  SSIM=0.1238
  Image 0982: PSNR=5.938  SSIM=0.1275
  Image 0983: PSNR=6.016  SSIM=0.1317
  Image 0984: PSNR=6.000  SSIM=0.1269
  Image 0985: PSNR=5.997  SSIM=0.1233
  Image 0986: PSNR=5.988  SSIM=0.1225
  Image 0987: PSNR=5.974  SSIM=0.1178
  Image 0988: PSNR=6.044  SSIM=0.1228
  Image 0989: PSNR=6.153  SSIM=0.1409
  Image 0990: PSNR=6.151  SSIM=0.1427
  Image 0991: PSNR=6.763  SSIM=0.2582
  Image 0992: PSNR=6.808  SSIM=0.2606
  Image 0993: PSNR=6.602  SSIM=0.2566
  Image 0994: PSNR=6.617  SSIM=0.2708
  Image 0995: PSNR=6.704  SSIM=0.2724
  Image 0996: PSNR=6.700  SSIM=0.2743
  Image 0997: PSNR=6.628  SSIM=0.2759
  Image 0998: PSNR=6.686  SSIM=0.2771
  Image 0999: PSNR=6.690  SSIM=0.2713
  Image 1000: PSNR=6.746  SSIM=0.2738
  Image 1001: PSNR=6.767  SSIM=0.2814
  Image 1002: PSNR=6.704  SSIM=0.2788
  Image 1003: PSNR=6.711  SSIM=0.2776
  Image 1004: PSNR=6.714  SSIM=0.2773
  Image 1005: PSNR=6.756  SSIM=0.2746
  Image 1006: PSNR=6.712  SSIM=0.2710
  Image 1007: PSNR=6.803  SSIM=0.2851
  Image 1008: PSNR=6.959  SSIM=0.3013
  Image 1009: PSNR=6.867  SSIM=0.2890
  Image 1010: PSNR=6.714  SSIM=0.2701
  Image 1011: PSNR=6.635  SSIM=0.2828
  Image 1012: PSNR=6.591  SSIM=0.2820
  Image 1013: PSNR=6.832  SSIM=0.3009
  Image 1014: PSNR=6.922  SSIM=0.3049
  Image 1015: PSNR=6.939  SSIM=0.3056
  Image 1016: PSNR=6.780  SSIM=0.2747
  Image 1017: PSNR=6.768  SSIM=0.2746
  Image 1018: PSNR=6.884  SSIM=0.2927
  Image 1019: PSNR=6.894  SSIM=0.2893
  Image 1020: PSNR=6.821  SSIM=0.2805
  Image 1021: PSNR=6.524  SSIM=0.0783
  Image 1022: PSNR=6.491  SSIM=0.0763
  Image 1023: PSNR=6.428  SSIM=0.0774
  Image 1024: PSNR=6.350  SSIM=0.0752
  Image 1025: PSNR=6.398  SSIM=0.0814
  Image 1026: PSNR=6.455  SSIM=0.0894
  Image 1027: PSNR=6.427  SSIM=0.0842
  Image 1028: PSNR=6.456  SSIM=0.0855
  Image 1029: PSNR=6.410  SSIM=0.0806
  Image 1030: PSNR=6.290  SSIM=0.0757
  Image 1031: PSNR=6.182  SSIM=0.0734
  Image 1032: PSNR=6.297  SSIM=0.0890
  Image 1033: PSNR=6.227  SSIM=0.0790
  Image 1034: PSNR=6.294  SSIM=0.0783
  Image 1035: PSNR=6.389  SSIM=0.0796
  Image 1036: PSNR=6.520  SSIM=0.0782
  Image 1037: PSNR=6.724  SSIM=0.0804
  Image 1038: PSNR=6.813  SSIM=0.0799
  Image 1039: PSNR=6.789  SSIM=0.0777
  Image 1040: PSNR=6.832  SSIM=0.0848
  Image 1041: PSNR=6.768  SSIM=0.0814
  Image 1042: PSNR=6.668  SSIM=0.0802
  Image 1043: PSNR=6.598  SSIM=0.0794
  Image 1044: PSNR=6.576  SSIM=0.0790
  Image 1045: PSNR=6.529  SSIM=0.0752
  Image 1046: PSNR=6.639  SSIM=0.0822
  Image 1047: PSNR=6.586  SSIM=0.0799
  Image 1048: PSNR=6.467  SSIM=0.0765
  Image 1049: PSNR=6.478  SSIM=0.0815
  Image 1050: PSNR=6.519  SSIM=0.0870
  Image 1051: PSNR=7.825  SSIM=0.3534
  Image 1052: PSNR=7.765  SSIM=0.3462
  Image 1053: PSNR=7.786  SSIM=0.3412
  Image 1054: PSNR=7.840  SSIM=0.3461
  Image 1055: PSNR=7.992  SSIM=0.3460
  Image 1056: PSNR=8.339  SSIM=0.3627
  Image 1057: PSNR=8.551  SSIM=0.3683
  Image 1058: PSNR=8.832  SSIM=0.3587
  Image 1059: PSNR=8.900  SSIM=0.3531
  Image 1060: PSNR=8.707  SSIM=0.3360
  Image 1061: PSNR=8.683  SSIM=0.3438
  Image 1062: PSNR=8.534  SSIM=0.3054
